mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_alpha,param_hidden_layer_sizes,param_learning_rate_init
3.641103458404541,0.9606249005791762,0.10211796760559082,0.006909389863404803,5,4.0,10.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9751660227688083,0.9759738152907332,0.9766880123396566,0.9752339591433473,0.9750278973598879,0.9756179413804865,0.0006279367538084247,80,Random Forest,,,
0.9398229598999024,0.26232681344305037,0.0273101806640625,0.0010522702064739917,5,8.0,2.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 25}",0.9610614897746474,0.9608965978919816,0.962193357371825,0.9566948344464828,0.9622345539486017,0.9606161666867077,0.0020376706622244863,106,Random Forest,,,
1.8739513397216796,0.5191446999422701,0.0574134349822998,0.003568587898361402,5,8.0,2.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.9653248228239121,0.9687510296394662,0.9635105967906927,0.9700810986075653,0.9697719270327999,0.9674878949788871,0.002609015089235395,94,Random Forest,,,
3.7047616481781005,0.90967488682689,0.10437021255493165,0.003891825845319173,5,8.0,2.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.9751144710624468,0.9759738152907332,0.9767911221309623,0.9752648763008239,0.975035626649257,0.9756359822868447,0.0006661230666477789,76,Random Forest,,,
1.0285726070404053,0.2711513833290877,0.028978681564331053,0.0013984489475387027,5,8.0,5.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 25}",0.9610614897746474,0.9608965978919816,0.962193357371825,0.9566948344464828,0.9622345539486017,0.9606161666867077,0.0020376706622244863,106,Random Forest,,,
1.8786524295806886,0.45082315809677637,0.05934972763061523,0.00861654009687417,5,8.0,5.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.9653248228239121,0.9687510296394662,0.9635105967906927,0.9700810986075653,0.9697719270327999,0.9674878949788871,0.002609015089235395,94,Random Forest,,,
3.6992249965667723,0.9555513060972972,0.0984039306640625,0.0026161767481752843,5,8.0,5.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.9751144710624468,0.9759738152907332,0.9767911221309623,0.9752648763008239,0.975035626649257,0.9756359822868447,0.0006661230666477789,76,Random Forest,,,
0.9655521392822266,0.249919501254584,0.033653879165649415,0.007072946171604212,5,8.0,10.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 25}",0.9610614897746474,0.9608965978919816,0.962193357371825,0.9566948344464828,0.9622345539486017,0.9606161666867077,0.0020376706622244863,106,Random Forest,,,
1.9698263168334962,0.42799811925054804,0.06990737915039062,0.03014046899318727,5,8.0,10.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.9653248228239121,0.9687510296394662,0.9635105967906927,0.9700810986075653,0.9697719270327999,0.9674878949788871,0.002609015089235395,94,Random Forest,,,
3.7085010528564455,0.9126791231794786,0.0990872859954834,0.005087871264125388,5,8.0,10.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.9751144710624468,0.9759738152907332,0.9767911221309623,0.9752648763008239,0.975035626649257,0.9756359822868447,0.0006661230666477789,76,Random Forest,,,
